,lng,lat,type
1543,108.93848799999999,34.229785,2.0
1544,108.926024,34.211002,2.0
1545,108.925106,34.225817,2.0
1546,108.919983,34.224309000000005,2.0
1547,108.927705,34.223228999999996,2.0
1548,108.924342,34.212044,2.0
1549,108.927551,34.217527000000004,3.0
1550,108.907198,34.207376000000004,2.0
1551,108.928322,34.198364,2.0
1552,108.925618,34.202795,2.0
1553,108.963098,34.217438,2.0
1554,108.94459099999999,34.228714000000004,2.0
1555,108.99553799999998,34.243488,2.0
1556,108.9189,34.1987,2.0
1557,108.963125,34.226783000000005,2.0
1558,108.945223,34.216198999999996,3.0
1559,108.939842,34.22338,2.0
1560,108.933691,34.204251,2.0
1561,108.947055,34.235813,3.0
1562,108.939168,34.235589000000004,3.0
1563,108.943202,34.228971,2.0
1564,108.946022,34.228837,2.0
1565,108.92416200000001,34.223005,2.0
1566,108.922381,34.222493,2.0
1567,108.93446200000001,34.201999,2.0
1568,108.956273,34.228676,3.0
1569,108.943297,34.292817,2.0
1570,108.94507,34.292648,2.0
1571,108.882456,34.24493,
1572,108.89966000000001,34.243275,2.0
1573,108.90029799999999,34.230171,2.0
1574,108.916758,34.238463,2.0
1575,108.920625,34.236725,3.0
1576,108.924181,34.232188,2.0
1577,108.90351799999999,34.24433,2.0
1578,108.903127,34.243901,3.0
1579,108.905068,34.247567,2.0
1580,108.90231899999999,34.242647,3.0
1581,108.88811899999999,34.244138,3.0
1582,108.881803,34.183854,2.0
1583,108.882958,34.17955,2.0
1584,108.88226999999999,34.183890999999996,2.0
1585,108.88246799999999,34.183696999999995,2.0
1586,108.87625600000001,34.183738,2.0
1587,108.945349,34.317484,2.0
1588,108.945952,34.326637,3.0
1589,108.94496000000001,34.326417,3.0
1590,108.943968,34.318249,2.0
1591,108.932929,34.344573,2.0
1592,108.960274,34.320937,3.0
1593,108.97271299999998,34.229151,2.0
1594,108.963098,34.217438,2.0
1595,108.94708,34.20102,2.0
1596,108.98668700000002,34.231106,2.0
1597,109.002073,34.217842,2.0
1598,108.968965,34.210273,2.0
1599,108.97582,34.229396,2.0
1600,108.979177,34.229310999999996,2.0
1601,108.99004199999999,34.241206,3.0
1602,109.0034,34.2431,3.0
1603,109.008852,34.23117,2.0
1604,108.90953600000002,34.221995,3.0
1605,108.96712600000001,34.224992,3.0
1606,108.97008899999999,34.230115000000005,3.0
1607,108.95394399999999,34.169121999999994,2.0
1608,108.961919,34.173743,3.0
1609,108.952903,34.165991999999996,2.0
1610,108.92120600000001,34.270042,2.0
1611,108.916086,34.270233000000005,2.0
1612,108.93843400000002,34.294208000000005,3.0
1613,108.93141999999999,34.288084999999995,2.0
1614,108.909649,34.239763,2.0
1615,108.944971,34.293021,2.0
1616,108.931827,34.292372,2.0
1617,108.943501,34.292466999999995,2.0
1618,108.93461599999999,34.298548,3.0
1619,108.94249599999999,34.29514,2.0
1620,108.94316599999999,34.292812,2.0
1621,108.945027,34.292635,2.0
1622,108.942431,34.292697,2.0
1623,108.911644,34.253786,2.0
1624,108.91288700000001,34.26997,2.0
1625,108.921881,34.275094,2.0
1626,108.89808799999999,34.293134,2.0
1627,108.893499,34.292621999999994,2.0
1628,108.89343999999998,34.195285,2.0
1629,108.96346399999999,34.203808,2.0
